"date","state","party","amt"
"2020-04-09","IN","D",3744
"2020-04-09","IN","R",2539
"2020-04-09","IA","D",2078
"2020-04-09","IA","R",1102
"2020-04-09","KS","D",1903
"2020-04-09","KS","R",1191
"2020-04-09","KY","D",2420
"2020-04-09","KY","R",1600
"2020-04-09","LA","D",1870
"2020-04-09","LA","R",1663
"2020-04-09","ME","D",1628
"2020-04-09","ME","R",555
"2020-04-09","MD","D",6435
"2020-04-09","MD","R",1310
"2020-04-09","MA","D",9570
"2020-04-09","MA","R",1546
"2020-04-09","MI","D",8083
"2020-04-09","MI","R",4149
"2020-04-09","MN","D",5354
"2020-04-09","MN","R",1920
"2020-04-09","MS","D",825
"2020-04-09","MS","R",1167
"2020-04-09","MO","D",4007
"2020-04-09","MO","R",2359
"2020-04-09","MT","D",904
"2020-04-09","MT","R",653
"2020-04-09","NE","D",1049
"2020-04-09","NE","R",770
"2020-04-09","NV","D",2097
"2020-04-09","NV","R",1234
"2020-04-09","NH","D",1501
"2020-04-09","NH","R",597
"2020-04-09","NJ","D",8273
"2020-04-09","NJ","R",2041
"2020-04-09","NM","D",1694
"2020-04-09","NM","R",752
"2020-04-09","NY","D",24330
"2020-04-09","NY","R",4235
"2020-04-09","NC","D",7206
"2020-04-09","NC","R",3448
"2020-04-09","ND","D",334
"2020-04-09","ND","R",435
"2020-04-09","OH","D",7636
"2020-04-09","OH","R",3897
"2020-04-09","OK","D",1718
"2020-04-09","OK","R",1769
"2020-04-09","OR","D",5229
"2020-04-09","OR","R",1489
"2020-04-09","PA","D",10903
"2020-04-09","PA","R",4074
"2020-04-09","RI","D",1223
"2020-04-09","RI","R",400
"2020-04-09","SC","D",2895
"2020-04-09","SC","R",1973
"2020-04-09","SD","D",439
"2020-04-09","SD","R",430
"2020-04-09","TN","D",3665
"2020-04-09","TN","R",2731
"2020-04-09","TX","D",15029
"2020-04-09","TX","R",10292
"2020-04-09","UT","D",2038
"2020-04-09","UT","R",1104
"2020-04-09","VT","D",1012
"2020-04-09","VT","R",400
"2020-04-09","VA","D",7590
"2020-04-09","VA","R",2485
"2020-04-09","DC","D",2176
"2020-04-09","DC","R",400
"2020-04-09","WA","D",9118
"2020-04-09","WA","R",2478
"2020-04-09","WV","D",752
"2020-04-09","WV","R",773
"2020-04-09","WI","D",4542
"2020-04-09","WI","R",2571
"2020-04-09","WY","D",327
"2020-04-09","WY","R",424
"2020-04-10","AL","D",1261
"2020-04-10","AL","R",1781
"2020-04-10","AK","D",461
"2020-04-10","AK","R",437
"2020-04-10","AZ","D",3963
"2020-04-10","AZ","R",2558
"2020-04-10","AR","D",881
"2020-04-10","AR","R",999
"2020-04-10","CA","D",28264
"2020-04-10","CA","R",8255
"2020-04-10","CO","D",4699
"2020-04-10","CO","R",1681
"2020-04-10","CT","D",3005
"2020-04-10","CT","R",751
"2020-04-10","DE","D",734
"2020-04-10","DE","R",400
"2020-04-10","FL","D",12283
"2020-04-10","FL","R",7641
"2020-04-10","GA","D",4635
"2020-04-10","GA","R",3124
"2020-04-10","HI","D",823
"2020-04-10","HI","R",400
"2020-04-10","ID","D",830
"2020-04-10","ID","R",741
"2020-04-10","IL","D",7089
"2020-04-10","IL","R",2936
"2020-04-10","IN","D",2688
"2020-04-10","IN","R",2292
"2020-04-10","IA","D",1375
"2020-04-10","IA","R",916
"2020-04-10","KS","D",1347
"2020-04-10","KS","R",1008
"2020-04-10","KY","D",1688
"2020-04-10","KY","R",1439
"2020-04-10","LA","D",1247
"2020-04-10","LA","R",1406
"2020-04-10","ME","D",1101
"2020-04-10","ME","R",434
"2020-04-10","MD","D",4540
"2020-04-10","MD","R",1171
"2020-04-10","MA","D",6694
"2020-04-10","MA","R",1356
"2020-04-10","MI","D",5603
"2020-04-10","MI","R",4054
"2020-04-10","MN","D",3682
"2020-04-10","MN","R",1590
"2020-04-10","MS","D",552
"2020-04-10","MS","R",984
"2020-04-10","MO","D",2723
"2020-04-10","MO","R",2005
"2020-04-10","MT","D",651
"2020-04-10","MT","R",550
"2020-04-10","NE","D",754
"2020-04-10","NE","R",615
"2020-04-10","NV","D",1485
"2020-04-10","NV","R",1185
"2020-04-10","NH","D",1074
"2020-04-10","NH","R",556
"2020-04-10","NJ","D",5903
"2020-04-10","NJ","R",1968
"2020-04-10","NM","D",1243
"2020-04-10","NM","R",620
"2020-04-10","NY","D",17322
"2020-04-10","NY","R",4046
"2020-04-10","NC","D",5101
"2020-04-10","NC","R",3476
"2020-04-10","ND","D",242
"2020-04-10","ND","R",407
"2020-04-10","OH","D",5374
"2020-04-10","OH","R",3650
"2020-04-10","OK","D",1194
"2020-04-10","OK","R",1507
"2020-04-10","OR","D",3784
"2020-04-10","OR","R",1271
"2020-04-10","PA","D",7808
"2020-04-10","PA","R",4258
"2020-04-10","RI","D",863
"2020-04-10","RI","R",400
"2020-04-10","SC","D",1963
"2020-04-10","SC","R",1717
"2020-04-10","SD","D",286
"2020-04-10","SD","R",400
"2020-04-10","TN","D",2578
"2020-04-10","TN","R",2378
"2020-04-10","TX","D",10415
"2020-04-10","TX","R",9072
"2020-04-10","UT","D",1471
"2020-04-10","UT","R",858
"2020-04-10","VT","D",790
"2020-04-10","VT","R",400
"2020-04-10","VA","D",5260
"2020-04-10","VA","R",2322
"2020-04-10","DC","D",1470
"2020-04-10","DC","R",400
"2020-04-10","WA","D",6683
"2020-04-10","WA","R",2220
"2020-04-10","WV","D",535
"2020-04-10","WV","R",665
"2020-04-10","WI","D",3203
"2020-04-10","WI","R",2667
"2020-04-10","WY","D",245
"2020-04-10","WY","R",400
"2020-04-11","AL","D",1067
"2020-04-11","AL","R",1402
"2020-04-11","AK","D",355
"2020-04-11","AK","R",403
"2020-04-11","AZ","D",3361
"2020-04-11","AZ","R",2070
"2020-04-11","AR","D",758
"2020-04-11","AR","R",813
"2020-04-11","CA","D",21669
"2020-04-11","CA","R",6522
"2020-04-11","CO","D",3871
"2020-04-11","CO","R",1324
"2020-04-11","CT","D",2358
"2020-04-11","CT","R",615
"2020-04-11","DE","D",598
"2020-04-11","DE","R",400
"2020-04-11","FL","D",10275
"2020-04-11","FL","R",6245
"2020-04-11","GA","D",3872
"2020-04-11","GA","R",2415
"2020-04-11","HI","D",681
"2020-04-11","HI","R",400
"2020-04-11","ID","D",681
"2020-04-11","ID","R",619
"2020-04-11","IL","D",5934
"2020-04-11","IL","R",2240
"2020-04-11","IN","D",2256
"2020-04-11","IN","R",1737
"2020-04-11","IA","D",1157
"2020-04-11","IA","R",703
"2020-04-11","KS","D",1119
"2020-04-11","KS","R",776
"2020-04-11","KY","D",1433
"2020-04-11","KY","R",1126
"2020-04-11","LA","D",1088
"2020-04-11","LA","R",1162
"2020-04-11","ME","D",918
"2020-04-11","ME","R",414
"2020-04-11","MD","D",3717
"2020-04-11","MD","R",927
"2020-04-11","MA","D",5467
"2020-04-11","MA","R",1076
"2020-04-11","MI","D",4684
"2020-04-11","MI","R",3169
"2020-04-11","MN","D",2986
"2020-04-11","MN","R",1233
"2020-04-11","MS","D",456
"2020-04-11","MS","R",749
"2020-04-11","MO","D",2383
"2020-04-11","MO","R",1589
"2020-04-11","MT","D",565
"2020-04-11","MT","R",478
"2020-04-11","NE","D",648
"2020-04-11","NE","R",501
"2020-04-11","NV","D",1244
"2020-04-11","NV","R",1029
"2020-04-11","NH","D",888
"2020-04-11","NH","R",494
"2020-04-11","NJ","D",4804
"2020-04-11","NJ","R",1534
"2020-04-11","NM","D",1016
"2020-04-11","NM","R",521
"2020-04-11","NY","D",13976
"2020-04-11","NY","R",3183
"2020-04-11","NC","D",4110
"2020-04-11","NC","R",2870
"2020-04-11","ND","D",204
"2020-04-11","ND","R",400
"2020-04-11","OH","D",4335
"2020-04-11","OH","R",2656
"2020-04-11","OK","D",1020
"2020-04-11","OK","R",1222
"2020-04-11","OR","D",3101
"2020-04-11","OR","R",1020
"2020-04-11","PA","D",6285
"2020-04-11","PA","R",3506
"2020-04-11","RI","D",710
"2020-04-11","RI","R",400
"2020-04-11","SC","D",1571
"2020-04-11","SC","R",1348
"2020-04-11","SD","D",271
"2020-04-11","SD","R",400
"2020-04-11","TN","D",2095
"2020-04-11","TN","R",1866
"2020-04-11","TX","D",8936
"2020-04-11","TX","R",7507
"2020-04-11","UT","D",1180
"2020-04-11","UT","R",697
"2020-04-11","VT","D",601
"2020-04-11","VT","R",400
"2020-04-11","VA","D",4258
"2020-04-11","VA","R",1808
"2020-04-11","DC","D",1189
"2020-04-11","DC","R",400
"2020-04-11","WA","D",5517
"2020-04-11","WA","R",1763
"2020-04-11","WV","D",448
"2020-04-11","WV","R",509
"2020-04-11","WI","D",2583
"2020-04-11","WI","R",2302
"2020-04-11","WY","D",203
"2020-04-11","WY","R",400
"2020-04-12","AL","D",928
"2020-04-12","AL","R",1592
"2020-04-12","AK","D",290
"2020-04-12","AK","R",463
"2020-04-12","AZ","D",2707
"2020-04-12","AZ","R",2170
"2020-04-12","AR","D",631
"2020-04-12","AR","R",920
"2020-04-12","CA","D",17875
"2020-04-12","CA","R",7067
"2020-04-12","CO","D",3349
"2020-04-12","CO","R",1446
"2020-04-12","CT","D",1945
"2020-04-12","CT","R",701
"2020-04-12","DE","D",460
"2020-04-12","DE","R",411
"2020-04-12","FL","D",8464
"2020-04-12","FL","R",6593
"2020-04-12","GA","D",3367
"2020-04-12","GA","R",2729
"2020-04-12","HI","D",522
"2020-04-12","HI","R",421
"2020-04-12","ID","D",546
"2020-04-12","ID","R",696
"2020-04-12","IL","D",4811
"2020-04-12","IL","R",2555
"2020-04-12","IN","D",1825
"2020-04-12","IN","R",2018
"2020-04-12","IA","D",951
"2020-04-12","IA","R",850
"2020-04-12","KS","D",917
"2020-04-12","KS","R",888
"2020-04-12","KY","D",1213
"2020-04-12","KY","R",1258
"2020-04-12","LA","D",919
"2020-04-12","LA","R",1290
"2020-04-12","ME","D",771
"2020-04-12","ME","R",475
"2020-04-12","MD","D",3140
"2020-04-12","MD","R",1042
"2020-04-12","MA","D",4501
"2020-04-12","MA","R",1146
"2020-04-12","MI","D",3739
"2020-04-12","MI","R",3286
"2020-04-12","MN","D",2662
"2020-04-12","MN","R",1403
"2020-04-12","MS","D",411
"2020-04-12","MS","R",886
"2020-04-12","MO","D",1897
"2020-04-12","MO","R",1766
"2020-04-12","MT","D",433
"2020-04-12","MT","R",517
"2020-04-12","NE","D",510
"2020-04-12","NE","R",605
"2020-04-12","NV","D",976
"2020-04-12","NV","R",1107
"2020-04-12","NH","D",721
"2020-04-12","NH","R",548
"2020-04-12","NJ","D",3837
"2020-04-12","NJ","R",1682
"2020-04-12","NM","D",878
"2020-04-12","NM","R",560
"2020-04-12","NY","D",11127
"2020-04-12","NY","R",3328
"2020-04-12","NC","D",3492
"2020-04-12","NC","R",3203
"2020-04-12","ND","D",164
"2020-04-12","ND","R",448
"2020-04-12","OH","D",3525
"2020-04-12","OH","R",3082
"2020-04-12","OK","D",844
"2020-04-12","OK","R",1381
"2020-04-12","OR","D",2428
"2020-04-12","OR","R",1083
"2020-04-12","PA","D",4946
"2020-04-12","PA","R",3639
"2020-04-12","RI","D",554
"2020-04-12","RI","R",401
"2020-04-12","SC","D",1380
"2020-04-12","SC","R",1561
"2020-04-12","SD","D",207
"2020-04-12","SD","R",437
"2020-04-12","TN","D",1813
"2020-04-12","TN","R",2186
"2020-04-12","TX","D",7037
"2020-04-12","TX","R",7958
"2020-04-12","UT","D",921
"2020-04-12","UT","R",791
"2020-04-12","VT","D",493
"2020-04-12","VT","R",400
"2020-04-12","VA","D",3573
"2020-04-12","VA","R",2011
"2020-04-12","DC","D",1007
"2020-04-12","DC","R",400
"2020-04-12","WA","D",4314
"2020-04-12","WA","R",1872
"2020-04-12","WV","D",358
"2020-04-12","WV","R",590
"2020-04-12","WI","D",2152
"2020-04-12","WI","R",2516
"2020-04-12","WY","D",163
"2020-04-12","WY","R",441
"2020-04-13","AL","D",660
"2020-04-13","AL","R",1306
"2020-04-13","AK","D",209
"2020-04-13","AK","R",439
"2020-04-13","AZ","D",1955
"2020-04-13","AZ","R",1811
"2020-04-13","AR","D",490
"2020-04-13","AR","R",827
"2020-04-13","CA","D",12649
"2020-04-13","CA","R",6147
"2020-04-13","CO","D",2511
"2020-04-13","CO","R",1228
"2020-04-13","CT","D",1468
"2020-04-13","CT","R",678
"2020-04-13","DE","D",361
"2020-04-13","DE","R",401
"2020-04-13","FL","D",6054
"2020-04-13","FL","R",5470
"2020-04-13","GA","D",2390
"2020-04-13","GA","R",2199
"2020-04-13","HI","D",360
"2020-04-13","HI","R",404
"2020-04-13","ID","D",411
"2020-04-13","ID","R",608
"2020-04-13","IL","D",3664
"2020-04-13","IL","R",2308
"2020-04-13","IN","D",1478
"2020-04-13","IN","R",1886
"2020-04-13","IA","D",757
"2020-04-13","IA","R",777
"2020-04-13","KS","D",701
"2020-04-13","KS","R",786
"2020-04-13","KY","D",949
"2020-04-13","KY","R",1151
"2020-04-13","LA","D",702
"2020-04-13","LA","R",1161
"2020-04-13","ME","D",571
"2020-04-13","ME","R",467
"2020-04-13","MD","D",2290
"2020-04-13","MD","R",911
"2020-04-13","MA","D",3332
"2020-04-13","MA","R",1053
"2020-04-13","MI","D",2997
"2020-04-13","MI","R",3216
"2020-04-13","MN","D",1842
"2020-04-13","MN","R",1213
"2020-04-13","MS","D",320
"2020-04-13","MS","R",793
"2020-04-13","MO","D",1512
"2020-04-13","MO","R",1601
"2020-04-13","MT","D",318
"2020-04-13","MT","R",497
"2020-04-13","NE","D",422
"2020-04-13","NE","R",567
"2020-04-13","NV","D",711
"2020-04-13","NV","R",1120
"2020-04-13","NH","D",547
"2020-04-13","NH","R",591
"2020-04-13","NJ","D",2960
"2020-04-13","NJ","R",1517
"2020-04-13","NM","D",657
"2020-04-13","NM","R",535
"2020-04-13","NY","D",8719
"2020-04-13","NY","R",3141
"2020-04-13","NC","D",2562
"2020-04-13","NC","R",3330
"2020-04-13","ND","D",138
"2020-04-13","ND","R",444
"2020-04-13","OH","D",2825
"2020-04-13","OH","R",2829
"2020-04-13","OK","D",677
"2020-04-13","OK","R",1194
"2020-04-13","OR","D",1806
"2020-04-13","OR","R",893
"2020-04-13","PA","D",3939
"2020-04-13","PA","R",3910
"2020-04-13","RI","D",461
"2020-04-13","RI","R",400
"2020-04-13","SC","D",952
"2020-04-13","SC","R",1336
"2020-04-13","SD","D",168
"2020-04-13","SD","R",426
"2020-04-13","TN","D",1342
"2020-04-13","TN","R",1878
"2020-04-13","TX","D",5427
"2020-04-13","TX","R",6443
"2020-04-13","UT","D",759
"2020-04-13","UT","R",694
"2020-04-13","VT","D",368
"2020-04-13","VT","R",400
"2020-04-13","VA","D",2640
"2020-04-13","VA","R",1789
"2020-04-13","DC","D",808
"2020-04-13","DC","R",400
"2020-04-13","WA","D",2996
"2020-04-13","WA","R",1572
"2020-04-13","WV","D",279
"2020-04-13","WV","R",623
"2020-04-13","WI","D",1608
"2020-04-13","WI","R",2856
"2020-04-13","WY","D",118
"2020-04-13","WY","R",424
"2020-04-14","AL","D",1198
"2020-04-14","AL","R",1642
"2020-04-14","AK","D",357
"2020-04-14","AK","R",647
"2020-04-14","AZ","D",3533
"2020-04-14","AZ","R",2457
"2020-04-14","AR","D",870
"2020-04-14","AR","R",1077
"2020-04-14","CA","D",27712
"2020-04-14","CA","R",8103
"2020-04-14","CO","D",4363
"2020-04-14","CO","R",1700
"2020-04-14","CT","D",2571
"2020-04-14","CT","R",838
"2020-04-14","DE","D",681
"2020-04-14","DE","R",526
"2020-04-14","FL","D",10907
"2020-04-14","FL","R",6647
"2020-04-14","GA","D",4266
"2020-04-14","GA","R",2597
"2020-04-14","HI","D",614
"2020-04-14","HI","R",571
"2020-04-14","ID","D",675
"2020-04-14","ID","R",902
"2020-04-14","IL","D",7322
"2020-04-14","IL","R",2856
"2020-04-14","IN","D",2651
"2020-04-14","IN","R",2233
"2020-04-14","IA","D",1402
"2020-04-14","IA","R",965
"2020-04-14","KS","D",1281
"2020-04-14","KS","R",1048
"2020-04-14","KY","D",1679
"2020-04-14","KY","R",1372
"2020-04-14","LA","D",1275
"2020-04-14","LA","R",1417
"2020-04-14","ME","D",939
"2020-04-14","ME","R",618
"2020-04-14","MD","D",4177
"2020-04-14","MD","R",1139
"2020-04-14","MA","D",5891
"2020-04-14","MA","R",1270
"2020-04-14","MI","D",5551
"2020-04-14","MI","R",4068
"2020-04-14","MN","D",3381
"2020-04-14","MN","R",1528
"2020-04-14","MS","D",565
"2020-04-14","MS","R",1011
"2020-04-14","MO","D",2644
"2020-04-14","MO","R",2047
"2020-04-14","MT","D",582
"2020-04-14","MT","R",749
"2020-04-14","NE","D",759
"2020-04-14","NE","R",793
"2020-04-14","NV","D",1372
"2020-04-14","NV","R",1684
"2020-04-14","NH","D",918
"2020-04-14","NH","R",824
"2020-04-14","NJ","D",5263
"2020-04-14","NJ","R",1752
"2020-04-14","NM","D",1175
"2020-04-14","NM","R",797
"2020-04-14","NY","D",15442
"2020-04-14","NY","R",3544
"2020-04-14","NC","D",4504
"2020-04-14","NC","R",4107
"2020-04-14","ND","D",237
"2020-04-14","ND","R",597
"2020-04-14","OH","D",5096
"2020-04-14","OH","R",3319
"2020-04-14","OK","D",1216
"2020-04-14","OK","R",1548
"2020-04-14","OR","D",3291
"2020-04-14","OR","R",1275
"2020-04-14","PA","D",7126
"2020-04-14","PA","R",4994
"2020-04-14","RI","D",771
"2020-04-14","RI","R",517
"2020-04-14","SC","D",1671
"2020-04-14","SC","R",1564
"2020-04-14","SD","D",292
"2020-04-14","SD","R",580
"2020-04-14","TN","D",2347
"2020-04-14","TN","R",2198
"2020-04-14","TX","D",9799
"2020-04-14","TX","R",8306
"2020-04-14","UT","D",1271
"2020-04-14","UT","R",1050
"2020-04-14","VT","D",616
"2020-04-14","VT","R",500
"2020-04-14","VA","D",4733
"2020-04-14","VA","R",2051
"2020-04-14","DC","D",1468
"2020-04-14","DC","R",500
"2020-04-14","WA","D",5529
"2020-04-14","WA","R",2241
"2020-04-14","WV","D",511
"2020-04-14","WV","R",766
"2020-04-14","WI","D",3191
"2020-04-14","WI","R",4232
"2020-04-14","WY","D",203
"2020-04-14","WY","R",615
"2020-04-15","AL","D",1690
"2020-04-15","AL","R",4131
"2020-04-15","AK","D",485
"2020-04-15","AK","R",981
"2020-04-15","AZ","D",4730
"2020-04-15","AZ","R",5100
"2020-04-15","AR","D",1127
"2020-04-15","AR","R",2366
"2020-04-15","CA","D",38324
"2020-04-15","CA","R",17376
"2020-04-15","CO","D",5712
"2020-04-15","CO","R",3446
"2020-04-15","CT","D",3661
"2020-04-15","CT","R",1665
"2020-04-15","DE","D",981
"2020-04-15","DE","R",769
"2020-04-15","FL","D",15416
"2020-04-15","FL","R",15399
"2020-04-15","GA","D",6213
"2020-04-15","GA","R",6510
"2020-04-15","HI","D",884
"2020-04-15","HI","R",880
"2020-04-15","ID","D",927
"2020-04-15","ID","R",1759
"2020-04-15","IL","D",10096
"2020-04-15","IL","R",6605
"2020-04-15","IN","D",3481
"2020-04-15","IN","R",5273
"2020-04-15","IA","D",1809
"2020-04-15","IA","R",2003
"2020-04-15","KS","D",1671
"2020-04-15","KS","R",2224
"2020-04-15","KY","D",2364
"2020-04-15","KY","R",3076
"2020-04-15","LA","D",1793
"2020-04-15","LA","R",3373
"2020-04-15","ME","D",1381
"2020-04-15","ME","R",999
"2020-04-15","MD","D",6054
"2020-04-15","MD","R",2427
"2020-04-15","MA","D",8225
"2020-04-15","MA","R",2612
"2020-04-15","MI","D",7873
"2020-04-15","MI","R",8771
"2020-04-15","MN","D",4394
"2020-04-15","MN","R",3314
"2020-04-15","MS","D",792
"2020-04-15","MS","R",2330
"2020-04-15","MO","D",3530
"2020-04-15","MO","R",4653
"2020-04-15","MT","D",778
"2020-04-15","MT","R",1250
"2020-04-15","NE","D",959
"2020-04-15","NE","R",1451
"2020-04-15","NV","D",1896
"2020-04-15","NV","R",2677
"2020-04-15","NH","D",1285
"2020-04-15","NH","R",1253
"2020-04-15","NJ","D",7494
"2020-04-15","NJ","R",4034
"2020-04-15","NM","D",1515
"2020-04-15","NM","R",1369
"2020-04-15","NY","D",22953
"2020-04-15","NY","R",8335
"2020-04-15","NC","D",6591
"2020-04-15","NC","R",7933
"2020-04-15","ND","D",296
"2020-04-15","ND","R",926
"2020-04-15","OH","D",7111
"2020-04-15","OH","R",8061
"2020-04-15","OK","D",1570
"2020-04-15","OK","R",3288
"2020-04-15","OR","D",4510
"2020-04-15","OR","R",2543
"2020-04-15","PA","D",9792
"2020-04-15","PA","R",9225
"2020-04-15","RI","D",1073
"2020-04-15","RI","R",732
"2020-04-15","SC","D",2450
"2020-04-15","SC","R",3894
"2020-04-15","SD","D",382
"2020-04-15","SD","R",888
"2020-04-15","TN","D",3200
"2020-04-15","TN","R",5477
"2020-04-15","TX","D",13633
"2020-04-15","TX","R",19405
"2020-04-15","UT","D",1650
"2020-04-15","UT","R",1985
"2020-04-15","VT","D",866
"2020-04-15","VT","R",628
"2020-04-15","VA","D",6736
"2020-04-15","VA","R",5060
"2020-04-15","DC","D",2162
"2020-04-15","DC","R",500
"2020-04-15","WA","D",7490
"2020-04-15","WA","R",4459
"2020-04-15","WV","D",678
"2020-04-15","WV","R",1536
"2020-04-15","WI","D",4013
"2020-04-15","WI","R",6149
"2020-04-15","WY","D",271
"2020-04-15","WY","R",952
"2020-04-16","AL","D",1306
"2020-04-16","AL","R",3823
"2020-04-16","AK","D",371
"2020-04-16","AK","R",974
"2020-04-16","AZ","D",3335
"2020-04-16","AZ","R",4834
"2020-04-16","AR","D",810
"2020-04-16","AR","R",2221
"2020-04-16","CA","D",25321
"2020-04-16","CA","R",14843
"2020-04-16","CO","D",4064
"2020-04-16","CO","R",3491
"2020-04-16","CT","D",2651
"2020-04-16","CT","R",1599
"2020-04-16","DE","D",725
"2020-04-16","DE","R",757
"2020-04-16","FL","D",11153
"2020-04-16","FL","R",14965
"2020-04-16","GA","D",4598
"2020-04-16","GA","R",6227
"2020-04-16","HI","D",637
"2020-04-16","HI","R",840
"2020-04-16","ID","D",645
"2020-04-16","ID","R",1604
"2020-04-16","IL","D",6679
"2020-04-16","IL","R",5938
"2020-04-16","IN","D",2542
"2020-04-16","IN","R",4937
"2020-04-16","IA","D",1336
"2020-04-16","IA","R",1875
"2020-04-16","KS","D",1229
"2020-04-16","KS","R",2171
"2020-04-16","KY","D",1739
"2020-04-16","KY","R",2906
"2020-04-16","LA","D",1378
"2020-04-16","LA","R",3000
"2020-04-16","ME","D",1047
"2020-04-16","ME","R",989
"2020-04-16","MD","D",4446
"2020-04-16","MD","R",2378
"2020-04-16","MA","D",5865
"2020-04-16","MA","R",2513
"2020-04-16","MI","D",5673
"2020-04-16","MI","R",7726
"2020-04-16","MN","D",3123
"2020-04-16","MN","R",2998
"2020-04-16","MS","D",659
"2020-04-16","MS","R",2198
"2020-04-16","MO","D",2593
"2020-04-16","MO","R",4300
"2020-04-16","MT","D",559
"2020-04-16","MT","R",1233
"2020-04-16","NE","D",684
"2020-04-16","NE","R",1430
"2020-04-16","NV","D",1358
"2020-04-16","NV","R",2221
"2020-04-16","NH","D",961
"2020-04-16","NH","R",1095
"2020-04-16","NJ","D",5362
"2020-04-16","NJ","R",3710
"2020-04-16","NM","D",1106
"2020-04-16","NM","R",1348
"2020-04-16","NY","D",16140
"2020-04-16","NY","R",7591
"2020-04-16","NC","D",4847
"2020-04-16","NC","R",6230
"2020-04-16","ND","D",203
"2020-04-16","ND","R",869
"2020-04-16","OH","D",5044
"2020-04-16","OH","R",7543
"2020-04-16","OK","D",1104
"2020-04-16","OK","R",3059
"2020-04-16","OR","D",3113
"2020-04-16","OR","R",2364
"2020-04-16","PA","D",7103
"2020-04-16","PA","R",7464
"2020-04-16","RI","D",777
"2020-04-16","RI","R",701
"2020-04-16","SC","D",1844
"2020-04-16","SC","R",3629
"2020-04-16","SD","D",268
"2020-04-16","SD","R",825
"2020-04-16","TN","D",2279
"2020-04-16","TN","R",5158
"2020-04-16","TX","D",9445
"2020-04-16","TX","R",17948
"2020-04-16","UT","D",1128
"2020-04-16","UT","R",1954
"2020-04-16","VT","D",651
"2020-04-16","VT","R",636
"2020-04-16","VA","D",4743
"2020-04-16","VA","R",4812
"2020-04-16","DC","D",1476
"2020-04-16","DC","R",500
"2020-04-16","WA","D",5202
"2020-04-16","WA","R",4128
"2020-04-16","WV","D",527
"2020-04-16","WV","R",1496
"2020-04-16","WI","D",2880
"2020-04-16","WI","R",4105
"2020-04-16","WY","D",190
"2020-04-16","WY","R",933
"2020-04-17","AL","D",926
"2020-04-17","AL","R",3519
"2020-04-17","AK","D",226
"2020-04-17","AK","R",899
